season,session,round,position,number,driver,team,col_5,col_6,col_7,col_8
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",921C. WilliamsWILTrident,9,1:29.164,0.552,0.097,188.753,19:00:42,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",1011F. DrugovichDRUMP Motorsport,7,1:29.190,0.578,0.026,188.698,18:44:34,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",1122E. FittipaldiFITCharouz Racing System,11,1:29.205,0.593,0.015,188.666,18:56:05,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",1212C. NovalakNOVMP Motorsport,9,1:29.367,0.755,0.162,188.324,19:01:24,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",137M. ArmstrongARMHitech Grand Prix,8,1:29.375,0.763,0.008,188.307,19:00:31,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",141D. HaugerHAUPREMA Racing,8,1:29.381,0.769,0.006,188.295,18:46:05,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",1525A. CordeelACOVan Amersfoort Racing,11,1:29.381,0.769,0.000,188.295,18:56:36,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",165L. LawsonLAWCarlin,11,1:29.488,0.876,0.107,188.069,18:56:02,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",1716R. NissanyNISDAMS,10,1:29.515,0.903,0.027,188.013,18:56:20,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",1814O. CaldwellOCACampos Racing,10,1:29.885,1.273,0.370,187.239,18:57:13,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",194M. SatoSATVirtuosi Racing,10,1:29.927,1.315,0.042,187.151,18:50:54,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",2020R. VerschoorVERTrident,9,1:30.216,1.604,0.289,186.552,18:44:02,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",2123C. BölükbasiBOLCharouz Racing System,12,1:30.356,1.744,0.140,186.263,18:56:12,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",111F. DrugovichDRUMP Motorsport,11,1:30.886,-,-,185.177,12:07:43,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",22J. DaruvalaDARPREMA Racing,9,1:31.369,0.483,0.483,184.198,12:09:46,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",36L. SargeantSARCarlin,12,1:31.417,0.531,0.048,184.101,12:10:19,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",43J. DoohanDOOVirtuosi Racing,11,1:31.532,0.646,0.115,183.870,12:10:22,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",55L. LawsonLAWCarlin,12,1:31.563,0.677,0.031,183.807,12:13:41,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",68J. VipsVIPHitech Grand Prix,11,1:31.595,0.709,0.032,183.743,12:10:09,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",717A. IwasaIWADAMS,11,1:31.623,0.737,0.028,183.687,12:10:42,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",810T. PourchairePOUART Grand Prix,11,1:31.674,0.788,0.051,183.585,12:10:16,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",91D. HaugerHAUPREMA Racing,9,1:31.707,0.821,0.033,183.519,12:06:56,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",1021C. WilliamsWILTrident,10,1:31.751,0.865,0.044,183.431,12:10:59,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",1122E. FittipaldiFITCharouz Racing System,13,1:31.779,0.893,0.028,183.375,12:13:59,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",124M. SatoSATVirtuosi Racing,13,1:32.154,1.268,0.375,182.629,12:06:49,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",139F. VestiVESART Grand Prix,13,1:32.446,1.560,0.292,182.052,12:10:05,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",1420R. VerschoorVERTrident,9,1:32.458,1.572,0.012,182.028,12:18:33,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",1512C. NovalakNOVMP Motorsport,10,1:32.561,1.675,0.103,181.826,12:09:41,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",1625A. CordeelACOVan Amersfoort Racing,14,1:32.609,1.723,0.048,181.731,11:41:28,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",1715R. BoschungBOSCampos Racing,12,1:32.790,1.904,0.181,181.377,12:11:32,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",1816R. NissanyNISDAMS,11,1:32.883,1.997,0.093,181.195,12:07:09,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",1924J. HughesHUGVan Amersfoort Racing,13,1:32.968,2.082,0.085,181.030,11:41:04,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",2023C. BölükbasiBOLCharouz Racing System,13,1:34.632,3.746,1.664,177.846,12:14:12,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",217M. ArmstrongARMHitech Grand Prix,3,1:50.509,19.623,15.877,152.295,11:57:08,
2022,race,"ROUND 4

20
-
22
May

Barcelona
Results",2214O. CaldwellOCACampos Racing,3,1:53.574,22.688,3.065,148.185,11:42:45,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","1
11
F. Drugovich
MP Motorsport",42,1:02:35.675,-,-,134.344,1:23.251,29
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","2
10
T. Pourchaire
ART Grand Prix",42,1:02:36.502,0.827,0.827,134.314,1:23.264,29
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","3
8
J. Vips
Hitech Grand Prix",42,1:02:43.717,8.042,7.215,134.057,1:23.256,31
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","4
3
J. Doohan
Virtuosi Racing",42,1:02:48.629,12.954,4.912,133.882,1:23.376,17
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","5
22
E. Fittipaldi
Charouz Racing System",42,1:02:49.209,13.534,0.580,133.862,1:23.525,33
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","6
7
M. Armstrong
Hitech Grand Prix",42,1:02:50.421,14.746,1.212,133.819,1:23.737,29
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","7
1
D. Hauger
PREMA Racing",42,1:02:50.976,15.301,0.555,133.799,1:22.863,13
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","8
2
J. Daruvala
PREMA Racing",42,1:02:51.396,15.721,0.420,133.784,1:22.900,15
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","9
6
L. Sargeant
Carlin",42,1:02:51.839,16.164,0.443,133.768,1:23.344,17
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","10
4
M. Sato
Virtuosi Racing",42,1:02:59.840,24.165,8.001,133.485,1:24.043,31
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","11
23
C. Bölükbasi
Charouz Racing System",42,1:03:03.345,27.670,3.505,133.361,1:24.206,28
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","12
20
R. Verschoor
Trident",42,1:03:03.430,27.755,0.085,133.358,1:22.862,35
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","13
24
J. Hughes
Van Amersfoort Racing",42,1:03:06.188,30.513,2.758,133.261,1:24.185,16
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","14
9
F. Vesti
ART Grand Prix",42,1:03:07.300,31.625,1.112,133.222,1:23.593,17
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","15
14
O. Caldwell
Campos Racing",42,1:03:08.284,32.609,0.984,133.188,1:23.689,17
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","DNF
21
C. Williams
Trident",41,1:01:30.459,DNF,-,133.463,1:23.559,14
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","DNF
17
A. Iwasa
DAMS",41,1:01:30.688,DNF,-,133.455,1:23.409,17
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","DNF
5
L. Lawson
Carlin",36,54:23.483,DNF,-,132.519,1:24.097,30
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","DNF
12
C. Novalak
MP Motorsport",22,33:09.853,DNF,-,132.819,1:24.590,14
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","DNF
25
A. Cordeel
Van Amersfoort Racing",17,25:42.080,DNF,-,132.434,1:23.315,12
2022,race,"ROUND 5

26
-
29
May

Monaco
Results","DNF
16
R. Nissany
DAMS",13,19:35.232,DNF,-,132.885,1:24.793,10
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",11D. HaugerHAUPREMA Racing,30,44:28.491,-,-,135.056,1:23.033,28
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",22J. DaruvalaDARPREMA Racing,30,44:35.202,6.711,6.711,134.717,1:23.549,26
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",37M. ArmstrongARMHitech Grand Prix,30,44:35.758,7.267,0.556,134.689,1:23.086,30
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",422E. FittipaldiFITCharouz Racing System,30,44:41.655,13.164,5.897,134.393,1:24.087,16
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",58J. VipsVIPHitech Grand Prix,30,44:43.057,14.566,1.402,134.322,1:24.213,17
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",610T. PourchairePOUART Grand Prix,30,44:44.320,15.829,1.263,134.259,1:22.941,30
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",73J. DoohanDOOVirtuosi Racing,30,44:45.856,17.365,1.536,134.182,1:22.832,30
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",85L. LawsonLAWCarlin,30,44:50.161,21.670,4.305,133.968,1:23.661,27
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",916R. NissanyNISDAMS,30,44:51.329,22.838,1.168,133.910,1:24.363,9
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",106L. SargeantSARCarlin,30,44:51.522,23.031,0.193,133.900,1:23.085,30
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",119F. VestiVESART Grand Prix,30,44:54.847,26.356,3.325,133.735,1:24.538,20
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1223C. BölükbasiBOLCharouz Racing System,30,44:59.829,31.338,4.982,133.488,1:24.579,9
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1320R. VerschoorVERTrident,30,45:00.905,32.414,1.076,133.435,1:23.286,29
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1421C. WilliamsWILTrident,30,45:12.717,44.226,11.812,132.854,1:24.750,7
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",154M. SatoSATVirtuosi Racing,30,45:13.143,44.652,0.426,132.833,1:24.879,6
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1614O. CaldwellOCACampos Racing,30,45:13.736,45.245,0.593,132.804,1:24.883,7
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1725A. CordeelACOVan Amersfoort Racing,30,45:15.761,47.270,2.025,132.705,1:23.815,8
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1824J. HughesHUGVan Amersfoort Racing,30,45:23.894,55.403,8.133,132.309,1:23.594,15
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1917A. IwasaIWADAMS,30,45:24.242,55.751,0.348,132.292,1:23.846,15
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",DNF11F. DrugovichDRUMP Motorsport,11,27:10.121,DNF,-,81.064,1:46.104,8
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",DNF12C. NovalakNOVMP Motorsport,8,11:45.330,DNF,-,136.256,1:25.040,6
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",110T. PourchairePOUART Grand Prix,9,1:21.535,-,-,147.337,12:17:42,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",28J. VipsVIPHitech Grand Prix,9,1:21.618,0.083,0.083,147.188,12:17:37,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",322E. FittipaldiFITCharouz Racing System,10,1:21.719,0.184,0.101,147.006,12:17:00,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",42J. DaruvalaDARPREMA Racing,9,1:21.928,0.393,0.209,146.631,12:15:56,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",524J. HughesHUGVan Amersfoort Racing,9,1:22.011,0.476,0.083,146.482,12:15:47,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",616R. NissanyNISDAMS,9,1:22.017,0.482,0.006,146.472,12:17:47,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",76L. SargeantSARCarlin,9,1:22.072,0.537,0.055,146.373,12:17:34,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",812C. NovalakNOVMP Motorsport,10,1:23.180,1.645,1.108,144.424,12:16:56,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",94M. SatoSATVirtuosi Racing,9,1:23.241,1.706,0.061,144.318,12:17:52,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1014O. CaldwellOCACampos Racing,9,1:23.498,1.963,0.257,143.874,12:17:30,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",20R. VerschoorVERTrident,7,1:29.993,8.458,6.495,133.490,12:07:43,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",111F. DrugovichDRUMP Motorsport,10,1:21.348,-,-,147.676,11:53:24,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",23J. DoohanDOOVirtuosi Racing,11,1:21.432,0.084,0.084,147.524,11:56:39,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",35L. LawsonLAWCarlin,11,1:21.499,0.151,0.067,147.403,11:53:39,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",47M. ArmstrongARMHitech Grand Prix,11,1:21.734,0.386,0.235,146.979,11:53:59,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",51D. HaugerHAUPREMA Racing,11,1:21.817,0.469,0.083,146.830,11:53:29,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",615R. BoschungBOSCampos Racing,10,1:21.859,0.511,0.042,146.754,11:50:48,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",717A. IwasaIWADAMS,11,1:21.902,0.554,0.043,146.677,11:54:06,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",821C. WilliamsWILTrident,11,1:21.985,0.637,0.083,146.529,11:53:48,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",99F. VestiVESART Grand Prix,10,1:22.703,1.355,0.718,145.257,11:50:46,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1025A. CordeelACOVan Amersfoort Racing,11,1:22.762,1.414,0.059,145.153,11:56:25,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1123C. BölükbasiBOLCharouz Racing System,10,1:24.150,2.802,1.388,142.759,11:51:05,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",111F. DrugovichDRUMP Motorsport,26,1:21.589,-,-,147.240,17:46:55,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",215R. BoschungBOSCampos Racing,25,1:21.591,0.002,0.002,147.236,17:47:31,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",31D. HaugerHAUPREMA Racing,29,1:21.637,0.048,0.046,147.153,17:46:42,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",424J. HughesHUGVan Amersfoort Racing,28,1:21.659,0.070,0.022,147.114,17:49:53,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",55L. LawsonLAWCarlin,27,1:21.953,0.364,0.294,146.586,17:44:40,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",63J. DoohanDOOVirtuosi Racing,28,1:22.033,0.444,0.080,146.443,17:50:20,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",72J. DaruvalaDARPREMA Racing,28,1:22.052,0.463,0.019,146.409,17:44:15,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",86L. SargeantSARCarlin,27,1:22.171,0.582,0.119,146.197,17:47:39,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",920R. VerschoorVERTrident,23,1:22.181,0.592,0.010,146.179,17:44:18,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1010T. PourchairePOUART Grand Prix,27,1:22.187,0.598,0.006,146.169,17:49:34,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1116R. NissanyNISDAMS,26,1:22.286,0.697,0.099,145.993,17:47:28,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1217A. IwasaIWADAMS,26,1:22.330,0.741,0.044,145.915,17:46:38,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",137M. ArmstrongARMHitech Grand Prix,24,1:22.518,0.929,0.188,145.582,17:40:45,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1422E. FittipaldiFITCharouz Racing System,27,1:22.860,1.271,0.342,144.981,17:43:39,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",159F. VestiVESART Grand Prix,27,1:23.055,1.466,0.195,144.641,17:46:46,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",168J. VipsVIPHitech Grand Prix,25,1:23.614,2.025,0.559,143.674,17:43:07,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1725A. CordeelACOVan Amersfoort Racing,27,1:23.672,2.083,0.058,143.574,17:50:57,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1814O. CaldwellOCACampos Racing,28,1:24.843,3.254,0.797,141.593,17:44:51,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",1921C. WilliamsWILTrident,26,1:23.861,2.272,0.189,143.251,17:41:50,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",2023C. BölükbasiBOLCharouz Racing System,26,1:23.862,2.273,0.001,143.249,17:50:17,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",214M. SatoSATVirtuosi Racing,25,1:24.018,2.429,0.156,142.983,17:29:10,
2022,race,"ROUND 5

26
-
29
May

Monaco
Results",2212C. NovalakNOVMP Motorsport,26,1:24.046,2.457,0.028,142.936,17:40:53,
2022,race,"ROUND 6

10
-
12
June

Baku
Results","1
1
D. Hauger
PREMA Racing",26,1:03:29.334,-,-,147.402,1:56.633,21
2022,race,"ROUND 6

10
-
12
June

Baku
Results","2
6
L. Sargeant
Carlin",26,1:03:29.826,0.492,0.492,147.383,1:56.720,20
2022,race,"ROUND 6

10
-
12
June

Baku
Results","3
11
F. Drugovich
MP Motorsport",26,1:03:30.280,0.946,0.454,147.366,1:57.277,21
2022,race,"ROUND 6

10
-
12
June

Baku
Results","4
2
J. Daruvala
PREMA Racing",26,1:03:30.998,1.664,0.718,147.338,1:57.247,22
2022,race,"ROUND 6

10
-
12
June

Baku
Results","5
20
R. Verschoor
Trident",26,1:03:32.110,2.776,1.112,147.295,1:57.412,19
2022,race,"ROUND 6

10
-
12
June

Baku
Results","6
22
E. Fittipaldi
Charouz Racing System",26,1:03:32.304,2.970,0.194,147.287,1:57.620,20
2022,race,"ROUND 6

10
-
12
June

Baku
Results","7
9
F. Vesti
ART Grand Prix",26,1:03:32.483,3.149,0.179,147.281,1:56.857,20
2022,race,"ROUND 6

10
-
12
June

Baku
Results","8
4
M. Sato
Virtuosi Racing",26,1:03:34.125,4.791,1.642,147.217,1:58.156,20
2022,race,"ROUND 6

10
-
12
June

Baku
Results","9
15
R. Boschung
Campos Racing",26,1:03:34.245,4.911,0.120,147.212,1:58.729,19
2022,race,"ROUND 6

10
-
12
June

Baku
Results","10
24
J. Hughes
Van Amersfoort Racing",26,1:03:34.597,5.263,0.352,147.199,1:58.534,20
2022,race,"ROUND 6

10
-
12
June

Baku
Results","11
10
T. Pourchaire
ART Grand Prix",26,1:03:34.641,5.307,0.044,147.197,1:56.767,20
2022,race,"ROUND 6

10
-
12
June

Baku
Results","12
7
M. Armstrong
Hitech Grand Prix",26,1:03:35.349,6.015,0.708,147.170,1:57.086,18
2022,race,"ROUND 6

10
-
12
June

Baku
Results","13
3
J. Doohan
Virtuosi Racing",26,1:03:36.236,6.902,0.887,147.136,1:57.343,20
2022,race,"ROUND 6

10
-
12
June

Baku
Results","14
17
A. Iwasa
DAMS",26,1:03:36.613,7.279,0.377,147.121,1:57.832,22
2022,race,"ROUND 6

10
-
12
June

Baku
Results","15
5
L. Lawson
Carlin",26,1:03:40.909,11.575,4.296,146.956,1:58.332,11
2022,race,"ROUND 6

10
-
12
June

Baku
Results","16
21
C. Williams
Trident",26,1:03:41.532,12.198,0.623,146.932,1:57.529,21
2022,race,"ROUND 6

10
-
12
June

Baku
Results","DNF
8
J. Vips
Hitech Grand Prix",22,52:14.372,DNF,-,151.565,1:56.429,20
2022,race,"ROUND 6

10
-
12
June

Baku
Results","DNF
16
R. Nissany
DAMS",11,26:52.429,DNF,-,147.196,1:59.217,7
2022,race,"ROUND 6

10
-
12
June

Baku
Results","DNF
23
C. Bölükbasi
Charouz Racing System",11,26:52.513,DNF,-,147.189,1:59.156,6
2022,race,"ROUND 6

10
-
12
June

Baku
Results","DNF
12
C. Novalak
MP Motorsport",8,23:47.285,DNF,-,120.867,2:00.659,6
2022,race,"ROUND 6

10
-
12
June

Baku
Results","DNF
14
O. Caldwell
Campos Racing",-,-,DNF,-,-,-,-
2022,race,"ROUND 6

10
-
12
June

Baku
Results","DNF
25
A. Cordeel
Van Amersfoort Racing",-,-,DNF,-,-,-,-
2022,race,"ROUND 6

10
-
12
June

Baku
Results",19F. VestiVESART Grand Prix,21,48:36.014,-,-,155.504,1:57.581,11
2022,race,"ROUND 6

10
-
12
June

Baku
Results",22J. DaruvalaDARPREMA Racing,21,48:36.394,0.380,0.380,155.483,1:57.540,10
2022,race,"ROUND 6

10
-
12
June

Baku
Results",35L. LawsonLAWCarlin,21,48:37.116,1.102,0.722,155.445,1:57.553,13
2022,race,"ROUND 6

10
-
12
June

Baku
Results",47M. ArmstrongARMHitech Grand Prix,21,48:37.531,1.517,0.415,155.423,1:57.627,11
2022,race,"ROUND 6

10
-
12
June

Baku
Results",511F. DrugovichDRUMP Motorsport,21,48:37.778,1.764,0.247,155.410,1:57.637,11
2022,race,"ROUND 6

10
-
12
June

Baku
Results",66L. SargeantSARCarlin,21,48:38.192,2.178,0.414,155.388,1:57.561,11
2022,race,"ROUND 6

10
-
12
June

Baku
Results",710T. PourchairePOUART Grand Prix,21,48:38.682,2.668,0.490,155.362,1:57.683,5
2022,race,"ROUND 6

10
-
12
June

Baku
Results",817A. IwasaIWADAMS,21,48:39.260,3.246,0.578,155.331,1:58.083,5
2022,race,"ROUND 6

10
-
12
June

Baku
Results",924J. HughesHUGVan Amersfoort Racing,21,48:41.510,5.496,2.250,155.211,1:58.351,4
2022,race,"ROUND 6

10
-
12
June

Baku
Results",1016R. NissanyNISDAMS,21,48:43.395,7.381,1.885,155.111,1:58.361,6
2022,race,"ROUND 6

10
-
12
June

Baku
Results",113J. DoohanDOOVirtuosi Racing,21,48:43.587,7.573,0.192,155.101,1:57.798,13
2022,race,"ROUND 6

10
-
12
June

Baku
Results",128J. VipsVIPHitech Grand Prix,21,48:44.041,8.027,0.454,155.077,1:57.867,12
2022,race,"ROUND 6

10
-
12
June

Baku
Results",1325A. CordeelACOVan Amersfoort Racing,21,48:45.011,8.997,0.970,155.025,1:59.372,7
2022,race,"ROUND 6

10
-
12
June

Baku
Results",1412C. NovalakNOVMP Motorsport,21,48:45.304,9.290,0.293,155.010,1:59.279,12
2022,race,"ROUND 6

10
-
12
June

Baku
Results",DNF15R. BoschungBOSCampos Racing,20,46:36.325,DNF,-,154.431,1:58.371,7
2022,race,"ROUND 6

10
-
12
June

Baku
Results",DNF21C. WilliamsWILTrident,20,46:36.598,DNF,-,154.416,1:57.911,13
2022,race,"ROUND 6

10
-
12
June

Baku
Results",DNF4M. SatoSATVirtuosi Racing,20,46:37.164,DNF,-,154.385,1:58.497,9
2022,race,"ROUND 6

10
-
12
June

Baku
Results",DNF23C. BölükbasiBOLCharouz Racing System,20,46:37.229,DNF,-,154.381,1:58.493,11
2022,race,"ROUND 6

10
-
12
June

Baku
Results",1914O. CaldwellOCACampos Racing,20,48:46.667,1 LAP,129.438,147.554,1:58.354,9
2022,race,"ROUND 6

10
-
12
June

Baku
Results",DNF20R. VerschoorVERTrident,18,40:44.593,DNF,-,158.971,1:57.353,13
2022,race,"ROUND 6

10
-
12
June

Baku
Results",DNF22E. FittipaldiFITCharouz Racing System,16,34:52.252,DNF,-,165.084,1:57.891,13
2022,race,"ROUND 6

10
-
12
June

Baku
Results",DNF1D. HaugerHAUPREMA Racing,13,25:58.826,DNF,-,179.985,1:57.308,12
2022,race,"ROUND 6

10
-
12
June

Baku
Results",18J. VipsVIPHitech Grand Prix,12,1:53.762,-,-,189.965,17:08:55,
2022,race,"ROUND 6

10
-
12
June

Baku
Results",25L. LawsonLAWCarlin,12,1:53.925,0.163,0.163,189.693,17:10:56,
2022,race,"ROUND 6

10
-
12
June

Baku
Results",31D. HaugerHAUPREMA Racing,11,1:53.973,0.211,0.048,189.613,17:08:32,
2022,race,"ROUND 6

10
-
12
June

Baku
Results",47M. ArmstrongARMHitech Grand Prix,12,1:53.977,0.215,0.004,189.606,17:10:48,
2022,race,"ROUND 6

10
-
12
June

Baku
Results",511F. DrugovichDRUMP Motorsport,11,1:54.000,0.238,0.023,189.568,17:08:43,
2022,race,"ROUND 6

10
-
12
June

Baku
Results",620R. VerschoorVERTrident,13,1:54.029,0.267,0.029,189.520,17:10:22,
2022,race,"ROUND 6

10
-
12
June

Baku
Results",76L. SargeantSARCarlin,12,1:54.194,0.432,0.165,189.246,17:11:00,
2022,race,"ROUND 6

10
-
12
June

Baku
Results",82J. DaruvalaDARPREMA Racing,12,1:54.201,0.439,0.007,189.234,17:10:33,
2022,race,"ROUND 6

10
-
12
June

Baku
Results",99F. VestiVESART Grand Prix,12,1:54.247,0.485,0.046,189.158,17:10:46,
2022,race,"ROUND 6

10
-
12
June

Baku
Results",1024J. HughesHUGVan Amersfoort Racing,13,1:54.356,0.594,0.109,188.978,17:10:29,
2022,race,"ROUND 6

10
-
12
June

Baku
Results",113J. DoohanDOOVirtuosi Racing,12,1:54.363,0.601,0.007,188.966,17:10:52,
2022,race,"ROUND 6

10
-
12
June

Baku
Results",1210T. PourchairePOUART Grand Prix,12,1:54.440,0.678,0.077,188.839,17:10:42,
2022,race,"ROUND 6

10
-
12
June

Baku
Results",1317A. IwasaIWADAMS,8,1:54.483,0.721,0.043,188.768,16:36:57,
2022,race,"ROUND 6

10
-
12
June

Baku
Results",1416R. NissanyNISDAMS,12,1:54.727,0.965,0.244,188.367,17:10:25,
