Time	Driver	DriverNumber	LapTime	LapNumber	Stint	PitOutTime	PitInTime	Sector1Time	Sector2Time	Sector3Time	Sector1SessionTime	Sector2SessionTime	Sector3SessionTime	SpeedI1	SpeedI2	SpeedFL	SpeedST	IsPersonalBest	Compound	TyreLife	FreshTyre	Team	LapStartTime	LapStartDate	TrackStatus	Position	Deleted	DeletedReason	FastF1Generated	IsAccurate	Year	FP_Name	Round	Session	best_s1	best_s2	best_s3	best_theory_lap	best_theory_lap_diff	SpeedI1_mph	SpeedI2_mph	SpeedFL_mph	SpeedST_mph	LapTime_sec	Sector1Time_sec	Sector2Time_sec	Sector3Time_sec	best_s1_sec	best_s2_sec	best_s3_sec	best_theory_lap_sec	best_theory_lap_diff_sec	raceId	raceId.1	raceId.2	raceId.3	raceId.4	raceId
0 days 01:06:21.362000	ALO	14	0 days 00:01:17.270000	17.0	6.0			0 days 00:00:26.720000	0 days 00:00:17.361000	0 days 00:00:33.189000	0 days 01:05:30.812000	0 days 01:05:48.173000	0 days 01:06:21.362000	285.0	328.0	306.0	328.0	True	SOFT	3.0	True	Aston Martin	0 days 01:05:04.092000	2025-03-15 02:24:10.603	1.0		False		False	True	2025	Australian Grand Prix	1	FP3	0 days 00:00:26.720000	0 days 00:00:17.361000	0 days 00:00:33.159000	0 days 00:01:17.240000	0 days 00:00:00.030000	177.090735	203.809688	190.139526	203.809688	77.27	26.72	17.361	33.189	26.72	17.361	33.159	77.24	0.03	1126	1126	1126	1126	1126	1126
0 days 01:06:35.443000	LEC	16	0 days 00:01:16.188000	17.0	8.0			0 days 00:00:26.385000	0 days 00:00:17.249000	0 days 00:00:32.554000	0 days 01:05:45.640000	0 days 01:06:02.889000	0 days 01:06:35.443000	288.0	322.0	309.0	324.0	True	SOFT	5.0	False	Ferrari	0 days 01:05:19.255000	2025-03-15 02:24:25.766	1.0		False		False	True	2025	Australian Grand Prix	1	FP3	0 days 00:00:26.385000	0 days 00:00:17.139000	0 days 00:00:32.521000	0 days 00:01:16.045000	0 days 00:00:00.143000	178.954848	200.08146200000002	192.003639	201.324204	76.188	26.385	17.249	32.554	26.385	17.139	32.521	76.045	0.143	1126	1126	1126	1126	1126	1126
0 days 01:04:32.278000	STR	18	0 days 00:01:16.948000	16.0	5.0			0 days 00:00:26.590000	0 days 00:00:17.349000	0 days 00:00:33.009000	0 days 01:03:41.920000	0 days 01:03:59.269000	0 days 01:04:32.278000	286.0	324.0	307.0	325.0	True	SOFT	2.0	True	Aston Martin	0 days 01:03:15.330000	2025-03-15 02:22:21.841	1.0		False		False	True	2025	Australian Grand Prix	1	FP3	0 days 00:00:26.590000	0 days 00:00:17.333000	0 days 00:00:33.009000	0 days 00:01:16.932000	0 days 00:00:00.016000	177.712106	201.324204	190.760897	201.945575	76.948	26.59	17.349	33.009	26.59	17.333	33.009	76.932	0.016	1126	1126	1126	1126	1126	1126
0 days 01:00:51.806000	TSU	22	0 days 00:01:16.455000	11.0	3.0			0 days 00:00:26.456000	0 days 00:00:17.267000	0 days 00:00:32.732000	0 days 01:00:01.807000	0 days 01:00:19.074000	0 days 01:00:51.806000	287.0	325.0	307.0	328.0	True	SOFT	2.0	True	Racing Bulls	0 days 00:59:35.351000	2025-03-15 02:18:41.862	1.0		False		False	True	2025	Australian Grand Prix	1	FP3	0 days 00:00:26.456000	0 days 00:00:17.260000	0 days 00:00:32.732000	0 days 00:01:16.448000	0 days 00:00:00.007000	178.333477	201.945575	190.760897	203.809688	76.455	26.456	17.267	32.732	26.456	17.26	32.732	76.448	0.007	1126	1126	1126	1126	1126	1126
0 days 00:59:20.268000	ALB	23	0 days 00:01:16.258000	14.0	3.0			0 days 00:00:26.473000	0 days 00:00:17.253000	0 days 00:00:32.532000	0 days 00:58:30.483000	0 days 00:58:47.736000	0 days 00:59:20.268000	288.0	323.0	312.0	323.0	True	SOFT	5.0	True	Williams	0 days 00:58:04.010000	2025-03-15 02:17:10.521	1.0		False		False	True	2025	Australian Grand Prix	1	FP3	0 days 00:00:26.473000	0 days 00:00:17.176000	0 days 00:00:32.532000	0 days 00:01:16.181000	0 days 00:00:00.077000	178.954848	200.702833	193.867752	200.702833	76.258	26.473	17.253	32.532	26.473	17.176	32.532	76.181	0.077	1126	1126	1126	1126	1126	1126
0 days 00:41:59.276000	HUL	27	0 days 00:01:17.146000	5.0	2.0			0 days 00:00:26.616000	0 days 00:00:17.532000	0 days 00:00:32.998000	0 days 00:41:08.746000	0 days 00:41:26.278000	0 days 00:41:59.276000	288.0	325.0	308.0	324.0	True	SOFT	5.0	False	Kick Sauber	0 days 00:40:42.130000	2025-03-15 01:59:48.641	1.0		False		False	True	2025	Australian Grand Prix	1	FP3	0 days 00:00:26.616000	0 days 00:00:17.526000	0 days 00:00:32.937000	0 days 00:01:17.079000	0 days 00:00:00.067000	178.954848	201.945575	191.382268	201.324204	77.146	26.616	17.532	32.998	26.616	17.526	32.937	77.079	0.067	1126	1126	1126	1126	1126	1126
0 days 01:10:22.679000	OCO	31	0 days 00:01:17.373000	15.0	4.0			0 days 00:00:26.909000	0 days 00:00:17.446000	0 days 00:00:33.018000	0 days 01:09:32.215000	0 days 01:09:49.661000	0 days 01:10:22.679000	287.0	321.0	302.0	319.0	True	SOFT	5.0	True	Haas F1 Team	0 days 01:09:05.306000	2025-03-15 02:28:11.817	1.0		False		False	True	2025	Australian Grand Prix	1	FP3	0 days 00:00:26.909000	0 days 00:00:17.446000	0 days 00:00:33.018000	0 days 00:01:17.373000	0 days 00:00:00	178.333477	199.460091	187.654042	198.217349	77.373	26.909	17.446	33.018	26.909	17.446	33.018	77.373	0.0	1126	1126	1126	1126	1126	1126
0 days 01:02:25.708000	HAM	44	0 days 00:01:16.378000	15.0	6.0			0 days 00:00:26.448000	0 days 00:00:17.426000	0 days 00:00:32.504000	0 days 01:01:35.778000	0 days 01:01:53.204000	0 days 01:02:25.708000	288.0	318.0	305.0	323.0	True	SOFT	8.0	False	Ferrari	0 days 01:01:09.330000	2025-03-15 02:20:15.841	1.0		False		False	True	2025	Australian Grand Prix	1	FP3	0 days 00:00:26.448000	0 days 00:00:17.426000	0 days 00:00:32.504000	0 days 00:01:16.378000	0 days 00:00:00	178.954848	197.595978	189.518155	200.702833	76.378	26.448	17.426	32.504	26.448	17.426	32.504	76.378	0.0	1126	1126	1126	1126	1126	1126
0 days 01:00:32.302000	SAI	55	0 days 00:01:16.252000	16.0	3.0			0 days 00:00:26.486000	0 days 00:00:17.287000	0 days 00:00:32.479000	0 days 00:59:42.536000	0 days 00:59:59.823000	0 days 01:00:32.302000	288.0	322.0	309.0	325.0	True	SOFT	5.0	True	Williams	0 days 00:59:16.050000	2025-03-15 02:18:22.561	1.0		False		False	True	2025	Australian Grand Prix	1	FP3	0 days 00:00:26.486000	0 days 00:00:17.258000	0 days 00:00:32.479000	0 days 00:01:16.223000	0 days 00:00:00.029000	178.954848	200.08146200000002	192.003639	201.945575	76.252	26.486	17.287	32.479	26.486	17.258	32.479	76.223	0.029	1126	1126	1126	1126	1126	1126
0 days 01:07:46.118000	RUS	63	0 days 00:01:15.960000	13.0	5.0			0 days 00:00:26.277000	0 days 00:00:17.173000	0 days 00:00:32.510000	0 days 01:06:56.435000	0 days 01:07:13.608000	0 days 01:07:46.118000	289.0	320.0	309.0	327.0	True	SOFT	5.0	False	Mercedes	0 days 01:06:30.158000	2025-03-15 02:25:36.669	1.0		False		False	True	2025	Australian Grand Prix	1	FP3	0 days 00:00:26.277000	0 days 00:00:17.173000	0 days 00:00:32.510000	0 days 00:01:15.960000	0 days 00:00:00	179.576219	198.83872	192.003639	203.188317	75.96	26.277	17.173	32.51	26.277	17.173	32.51	75.96	0.0	1126	1126	1126	1126	1126	1126
0 days 01:02:17.066000	PIA	81	0 days 00:01:15.921000	12.0	3.0			0 days 00:00:26.425000	0 days 00:00:17.200000	0 days 00:00:32.296000	0 days 01:01:27.570000	0 days 01:01:44.770000	0 days 01:02:17.066000	288.0	321.0	307.0	324.0	True	SOFT	5.0	True	McLaren	0 days 01:01:01.145000	2025-03-15 02:20:07.656	1.0		False		False	True	2025	Australian Grand Prix	1	FP3	0 days 00:00:26.358000	0 days 00:00:17.200000	0 days 00:00:32.296000	0 days 00:01:15.854000	0 days 00:00:00.067000	178.954848	199.460091	190.760897	201.324204	75.921	26.425	17.2	32.296	26.358	17.2	32.296	75.854	0.067	1126	1126	1126	1126	1126	1126
0 days 00:29:31.724000	VER	1	0 days 00:01:33.284000	7.0	1.0			0 days 00:00:24.844000	0 days 00:00:28.164000	0 days 00:00:40.276000	0 days 00:28:23.284000	0 days 00:28:51.448000	0 days 00:29:31.724000	275.0	269.0	266.0	334.0	True	MEDIUM	7.0	True	Red Bull Racing	0 days 00:27:58.440000	2025-03-21 03:43:30.788	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.565000	0 days 00:00:27.854000	0 days 00:00:40.276000	0 days 00:01:32.695000	0 days 00:00:00.589000	170.877025	167.148799	165.284686	207.537914	93.284	24.844	28.164	40.276	24.565	27.854	40.276	92.695	0.589	1127	1127	1127	1127	1127	1127
0 days 01:14:58.095000	NOR	4	0 days 00:01:31.504000	21.0	3.0			0 days 00:00:24.513000	0 days 00:00:27.601000	0 days 00:00:39.390000	0 days 01:13:51.104000	0 days 01:14:18.705000	0 days 01:14:58.095000	277.0	276.0	270.0	331.0	True	SOFT	4.0	True	McLaren	0 days 01:13:26.591000	2025-03-21 04:28:58.939	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.281000	0 days 00:00:27.601000	0 days 00:00:39.390000	0 days 00:01:31.272000	0 days 00:00:00.232000	172.119767	171.498396	167.77017	205.673801	91.504	24.513	27.601	39.39	24.281	27.601	39.39	91.272	0.232	1127	1127	1127	1127	1127	1127
0 days 01:14:50.564000	BOR	5	0 days 00:01:33.822000	22.0	3.0			0 days 00:00:25.092000	0 days 00:00:28.278000	0 days 00:00:40.452000	0 days 01:13:41.834000	0 days 01:14:10.112000	0 days 01:14:50.564000	280.0	275.0	261.0	332.0	True	SOFT	4.0	True	Kick Sauber	0 days 01:13:16.742000	2025-03-21 04:28:49.090	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:25.092000	0 days 00:00:28.278000	0 days 00:00:40.452000	0 days 00:01:33.822000	0 days 00:00:00	173.98388	170.877025	162.177831	206.295172	93.822	25.092	28.278	40.452	25.092	28.278	40.452	93.822	0.0	1127	1127	1127	1127	1127	1127
0 days 01:11:33.093000	HAD	6	0 days 00:01:33.385000	19.0	4.0			0 days 00:00:24.884000	0 days 00:00:27.888000	0 days 00:00:40.613000	0 days 01:10:24.592000	0 days 01:10:52.480000	0 days 01:11:33.093000	275.0	270.0	259.0	310.0	True	SOFT	2.0	True	Racing Bulls	0 days 01:09:59.708000	2025-03-21 04:25:32.056	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.884000	0 days 00:00:27.760000	0 days 00:00:40.613000	0 days 00:01:33.257000	0 days 00:00:00.128000	170.877025	167.77017	160.935089	192.62501	93.385	24.884	27.888	40.613	24.884	27.76	40.613	93.257	0.128	1127	1127	1127	1127	1127	1127
0 days 00:51:09.211000	DOO	7	0 days 00:01:33.923000	11.0	2.0			0 days 00:00:24.881000	0 days 00:00:28.265000	0 days 00:00:40.777000	0 days 00:50:00.169000	0 days 00:50:28.434000	0 days 00:51:09.211000	274.0	270.0	266.0	330.0	True	MEDIUM	11.0	False	Alpine	0 days 00:49:35.288000	2025-03-21 04:05:07.636	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.881000	0 days 00:00:28.265000	0 days 00:00:40.558000	0 days 00:01:33.704000	0 days 00:00:00.219000	170.255654	167.77017	165.284686	205.05243000000002	93.923	24.881	28.265	40.777	24.881	28.265	40.558	93.704	0.219	1127	1127	1127	1127	1127	1127
0 days 01:11:57.545000	GAS	10	0 days 00:01:33.123000	19.0	3.0			0 days 00:00:24.719000	0 days 00:00:28.374000	0 days 00:00:40.030000	0 days 01:10:49.141000	0 days 01:11:17.515000	0 days 01:11:57.545000	277.0	269.0	264.0	330.0	True	SOFT	2.0	True	Alpine	0 days 01:10:24.422000	2025-03-21 04:25:56.770	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.719000	0 days 00:00:28.294000	0 days 00:00:40.030000	0 days 00:01:33.043000	0 days 00:00:00.080000	172.119767	167.148799	164.041944	205.05243000000002	93.123	24.719	28.374	40.03	24.719	28.294	40.03	93.043	0.08	1127	1127	1127	1127	1127	1127
0 days 01:10:38.830000	ANT	12	0 days 00:01:32.874000	23.0	3.0			0 days 00:00:24.719000	0 days 00:00:28.129000	0 days 00:00:40.026000	0 days 01:09:30.675000	0 days 01:09:58.804000	0 days 01:10:38.830000	278.0	274.0	270.0	333.0	True	SOFT	2.0	True	Mercedes	0 days 01:09:05.956000	2025-03-21 04:24:38.304	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.719000	0 days 00:00:28.129000	0 days 00:00:39.911000	0 days 00:01:32.759000	0 days 00:00:00.115000	172.741138	170.255654	167.77017	206.916543	92.874	24.719	28.129	40.026	24.719	28.129	39.911	92.759	0.115	1127	1127	1127	1127	1127	1127
0 days 01:11:17.296000	ALO	14	0 days 00:01:32.766000	19.0	4.0			0 days 00:00:24.557000	0 days 00:00:28.170000	0 days 00:00:40.039000	0 days 01:10:09.087000	0 days 01:10:37.257000	0 days 01:11:17.296000	276.0	275.0	263.0	333.0	True	SOFT	2.0	True	Aston Martin	0 days 01:09:44.530000	2025-03-21 04:25:16.878	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.557000	0 days 00:00:28.170000	0 days 00:00:40.039000	0 days 00:01:32.766000	0 days 00:00:00	171.498396	170.877025	163.420573	206.916543	92.766	24.557	28.17	40.039	24.557	28.17	40.039	92.766	0.0	1127	1127	1127	1127	1127	1127
0 days 01:15:04.088000	LEC	16	0 days 00:01:31.958000	19.0	3.0			0 days 00:00:24.524000	0 days 00:00:27.738000	0 days 00:00:39.696000	0 days 01:13:56.654000	0 days 01:14:24.392000	0 days 01:15:04.088000	281.0	276.0	262.0	332.0	True	SOFT	4.0	True	Ferrari	0 days 01:13:32.130000	2025-03-21 04:29:04.478	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.427000	0 days 00:00:27.738000	0 days 00:00:39.696000	0 days 00:01:31.861000	0 days 00:00:00.097000	174.605251	171.498396	162.799202	206.295172	91.958	24.524	27.738	39.696	24.427	27.738	39.696	91.861	0.097	1127	1127	1127	1127	1127	1127
0 days 01:12:28.283000	STR	18	0 days 00:01:32.984000	17.0	4.0			0 days 00:00:24.784000	0 days 00:00:28.225000	0 days 00:00:39.975000	0 days 01:11:20.083000	0 days 01:11:48.308000	0 days 01:12:28.283000	274.0	272.0	263.0	334.0	True	SOFT	2.0	True	Aston Martin	0 days 01:10:55.299000	2025-03-21 04:26:27.647	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.784000	0 days 00:00:28.225000	0 days 00:00:39.975000	0 days 00:01:32.984000	0 days 00:00:00	170.255654	169.012912	163.420573	207.537914	92.984	24.784	28.225	39.975	24.784	28.225	39.975	92.984	0.0	1127	1127	1127	1127	1127	1127
0 days 01:12:16.524000	TSU	22	0 days 00:01:32.934000	20.0	3.0			0 days 00:00:24.703000	0 days 00:00:27.908000	0 days 00:00:40.323000	0 days 01:11:08.293000	0 days 01:11:36.201000	0 days 01:12:16.524000	276.0	269.0	265.0	328.0	True	SOFT	2.0	True	Racing Bulls	0 days 01:10:43.590000	2025-03-21 04:26:15.938	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.703000	0 days 00:00:27.908000	0 days 00:00:40.323000	0 days 00:01:32.934000	0 days 00:00:00	171.498396	167.148799	164.663315	203.809688	92.934	24.703	27.908	40.323	24.703	27.908	40.323	92.934	0.0	1127	1127	1127	1127	1127	1127
0 days 01:10:08.302000	ALB	23	0 days 00:01:32.687000	20.0	4.0			0 days 00:00:24.648000	0 days 00:00:27.852000	0 days 00:00:40.187000	0 days 01:09:00.263000	0 days 01:09:28.115000	0 days 01:10:08.302000	278.0	276.0	269.0	332.0	True	SOFT	2.0	True	Williams	0 days 01:08:35.615000	2025-03-21 04:24:07.963	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.648000	0 days 00:00:27.852000	0 days 00:00:40.187000	0 days 00:01:32.687000	0 days 00:00:00	172.741138	171.498396	167.148799	206.295172	92.687	24.648	27.852	40.187	24.648	27.852	40.187	92.687	0.0	1127	1127	1127	1127	1127	1127
0 days 01:15:43.996000	HUL	27	0 days 00:01:32.507000	19.0	4.0			0 days 00:00:24.628000	0 days 00:00:27.894000	0 days 00:00:39.985000	0 days 01:14:36.117000	0 days 01:15:04.011000	0 days 01:15:43.996000	279.0	275.0	262.0	333.0	True	SOFT	4.0	True	Kick Sauber	0 days 01:14:11.489000	2025-03-21 04:29:43.837	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.628000	0 days 00:00:27.894000	0 days 00:00:39.985000	0 days 00:01:32.507000	0 days 00:00:00	173.362509	170.877025	162.799202	206.916543	92.507	24.628	27.894	39.985	24.628	27.894	39.985	92.507	0.0	1127	1127	1127	1127	1127	1127
0 days 01:10:21.034000	LAW	30	0 days 00:01:33.631000	19.0	3.0			0 days 00:00:24.975000	0 days 00:00:28.193000	0 days 00:00:40.463000	0 days 01:09:12.378000	0 days 01:09:40.571000	0 days 01:10:21.034000	276.0	272.0	267.0	330.0	True	SOFT	2.0	True	Red Bull Racing	0 days 01:08:47.403000	2025-03-21 04:24:19.751	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.932000	0 days 00:00:28.193000	0 days 00:00:40.463000	0 days 00:01:33.588000	0 days 00:00:00.043000	171.498396	169.012912	165.906057	205.05243000000002	93.631	24.975	28.193	40.463	24.932	28.193	40.463	93.588	0.043	1127	1127	1127	1127	1127	1127
0 days 01:15:29.296000	OCO	31	0 days 00:01:33.056000	21.0	3.0			0 days 00:00:24.929000	0 days 00:00:28.142000	0 days 00:00:39.985000	0 days 01:14:21.169000	0 days 01:14:49.311000	0 days 01:15:29.296000	278.0	273.0	266.0	330.0	True	SOFT	4.0	True	Haas F1 Team	0 days 01:13:56.240000	2025-03-21 04:29:28.588	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.788000	0 days 00:00:28.073000	0 days 00:00:39.985000	0 days 00:01:32.846000	0 days 00:00:00.210000	172.741138	169.634283	165.284686	205.05243000000002	93.056	24.929	28.142	39.985	24.788	28.073	39.985	92.846	0.21	1127	1127	1127	1127	1127	1127
0 days 01:10:46.708000	HAM	44	0 days 00:01:32.195000	18.0	3.0			0 days 00:00:24.550000	0 days 00:00:27.825000	0 days 00:00:39.820000	0 days 01:09:39.063000	0 days 01:10:06.888000	0 days 01:10:46.708000	280.0	277.0	266.0	333.0	True	SOFT	2.0	True	Ferrari	0 days 01:09:14.513000	2025-03-21 04:24:46.861	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.550000	0 days 00:00:27.825000	0 days 00:00:39.820000	0 days 00:01:32.195000	0 days 00:00:00	173.98388	172.119767	165.284686	206.916543	92.195	24.55	27.825	39.82	24.55	27.825	39.82	92.195	0.0	1127	1127	1127	1127	1127	1127
0 days 01:10:01.976000	SAI	55	0 days 00:01:33.145000	22.0	5.0			0 days 00:00:24.834000	0 days 00:00:27.960000	0 days 00:00:40.351000	0 days 01:08:53.665000	0 days 01:09:21.625000	0 days 01:10:01.976000	274.0	274.0	265.0	329.0	True	SOFT	2.0	True	Williams	0 days 01:08:28.831000	2025-03-21 04:24:01.179	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.834000	0 days 00:00:27.960000	0 days 00:00:40.351000	0 days 00:01:33.145000	0 days 00:00:00	170.255654	170.255654	164.663315	204.431059	93.145	24.834	27.96	40.351	24.834	27.96	40.351	93.145	0.0	1127	1127	1127	1127	1127	1127
0 days 00:34:31.676000	RUS	63	0 days 00:01:32.377000	9.0	1.0			0 days 00:00:24.624000	0 days 00:00:28.128000	0 days 00:00:39.625000	0 days 00:33:23.923000	0 days 00:33:52.051000	0 days 00:34:31.676000	276.0	273.0	270.0	339.0	True	MEDIUM	9.0	True	Mercedes	0 days 00:32:59.299000	2025-03-21 03:48:31.647	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.624000	0 days 00:00:27.957000	0 days 00:00:39.625000	0 days 00:01:32.206000	0 days 00:00:00.171000	171.498396	169.634283	167.77017	210.644769	92.377	24.624	28.128	39.625	24.624	27.957	39.625	92.206	0.171	1127	1127	1127	1127	1127	1127
0 days 01:15:12.212000	PIA	81	0 days 00:01:32.153000	22.0	3.0			0 days 00:00:24.472000	0 days 00:00:27.659000	0 days 00:00:40.022000	0 days 01:14:04.531000	0 days 01:14:32.190000	0 days 01:15:12.212000	276.0	276.0	251.0	332.0	True	SOFT	4.0	True	McLaren	0 days 01:13:40.059000	2025-03-21 04:29:12.407	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.472000	0 days 00:00:27.659000	0 days 00:00:39.681000	0 days 00:01:31.812000	0 days 00:00:00.341000	171.498396	171.498396	155.964121	206.295172	92.153	24.472	27.659	40.022	24.472	27.659	39.681	91.812	0.341	1127	1127	1127	1127	1127	1127
0 days 01:11:09.393000	BEA	87	0 days 00:01:32.967000	19.0	3.0			0 days 00:00:24.610000	0 days 00:00:28.207000	0 days 00:00:40.150000	0 days 01:10:01.036000	0 days 01:10:29.243000	0 days 01:11:09.393000	280.0	273.0	264.0	328.0	True	SOFT	2.0	True	Haas F1 Team	0 days 01:09:36.426000	2025-03-21 04:25:08.774	1.0		False		False	True	2025	Chinese Grand Prix	2	FP1	0 days 00:00:24.610000	0 days 00:00:28.203000	0 days 00:00:40.150000	0 days 00:01:32.963000	0 days 00:00:00.004000	173.98388	169.634283	164.041944	203.809688	92.967	24.61	28.207	40.15	24.61	28.203	40.15	92.963	0.004	1127	1127	1127	1127	1127	1127
0 days 00:48:43.533000	VER	1	0 days 00:01:29.065000	10.0	3.0			0 days 00:00:30.950000	0 days 00:00:40.619000	0 days 00:00:17.496000	0 days 00:47:45.418000	0 days 00:48:26.037000	0 days 00:48:43.533000	278.0	303.0	270.0	304.0	True	SOFT	2.0	True	Red Bull Racing	0 days 00:47:14.468000	2025-04-04 03:02:16.952	1.0		False		False	True	2025	Japanese Grand Prix	3	FP1	0 days 00:00:30.950000	0 days 00:00:40.619000	0 days 00:00:17.496000	0 days 00:01:29.065000	0 days 00:00:00	172.741138	188.27541300000001	167.77017	188.896784	89.065	30.95	40.619	17.496	30.95	40.619	17.496	89.065	0.0	1128	1128	1128	1128	1128	1128
0 days 00:55:17.467000	NOR	4	0 days 00:01:28.549000	13.0	3.0			0 days 00:00:30.820000	0 days 00:00:40.108000	0 days 00:00:17.621000	0 days 00:54:19.738000	0 days 00:54:59.846000	0 days 00:55:17.467000	278.0	306.0	270.0	307.0	True	SOFT	4.0	True	McLaren	0 days 00:53:48.918000	2025-04-04 03:08:51.402	1.0		False		False	True	2025	Japanese Grand Prix	3	FP1	0 days 00:00:30.820000	0 days 00:00:40.108000	0 days 00:00:17.621000	0 days 00:01:28.549000	0 days 00:00:00	172.741138	190.139526	167.77017	190.760897	88.549	30.82	40.108	17.621	30.82	40.108	17.621	88.549	0.0	1128	1128	1128	1128	1128	1128
0 days 00:50:44.884000	BOR	5	0 days 00:01:30.147000	12.0	3.0			0 days 00:00:31.595000	0 days 00:00:40.779000	0 days 00:00:17.773000	0 days 00:49:46.332000	0 days 00:50:27.111000	0 days 00:50:44.884000	277.0	305.0	268.0	300.0	True	SOFT	5.0	False	Kick Sauber	0 days 00:49:14.737000	2025-04-04 03:04:17.221	1.0		False		False	True	2025	Japanese Grand Prix	3	FP1	0 days 00:00:31.595000	0 days 00:00:40.779000	0 days 00:00:17.773000	0 days 00:01:30.147000	0 days 00:00:00	172.119767	189.518155	166.52742800000001	186.4113	90.147	31.595	40.779	17.773	31.595	40.779	17.773	90.147	0.0	1128	1128	1128	1128	1128	1128
0 days 00:56:44.161000	HAD	6	0 days 00:01:29.225000	18.0	4.0			0 days 00:00:31.009000	0 days 00:00:40.545000	0 days 00:00:17.671000	0 days 00:55:45.945000	0 days 00:56:26.490000	0 days 00:56:44.161000	278.0	302.0	271.0	301.0	True	SOFT	5.0	False	Racing Bulls	0 days 00:55:14.936000	2025-04-04 03:10:17.420	1.0		False		False	True	2025	Japanese Grand Prix	3	FP1	0 days 00:00:31.009000	0 days 00:00:40.545000	0 days 00:00:17.671000	0 days 00:01:29.225000	0 days 00:00:00	172.741138	187.654042	168.391541	187.032671	89.225	31.009	40.545	17.671	31.009	40.545	17.671	89.225	0.0	1128	1128	1128	1128	1128	1128
0 days 00:57:15.833000	GAS	10	0 days 00:01:29.547000	14.0	2.0			0 days 00:00:31.130000	0 days 00:00:40.835000	0 days 00:00:17.582000	0 days 00:56:17.416000	0 days 00:56:58.251000	0 days 00:57:15.833000	275.0	306.0	272.0	306.0	True	SOFT	5.0	True	Alpine	0 days 00:55:46.286000	2025-04-04 03:10:48.770	1.0		False		False	True	2025	Japanese Grand Prix	3	FP1	0 days 00:00:31.130000	0 days 00:00:40.790000	0 days 00:00:17.582000	0 days 00:01:29.502000	0 days 00:00:00.045000	170.877025	190.139526	169.012912	190.139526	89.547	31.13	40.835	17.582	31.13	40.79	17.582	89.502	0.045	1128	1128	1128	1128	1128	1128
0 days 00:44:29.772000	ANT	12	0 days 00:01:29.284000	11.0	2.0			0 days 00:00:31.353000	0 days 00:00:40.472000	0 days 00:00:17.459000	0 days 00:43:31.841000	0 days 00:44:12.313000	0 days 00:44:29.772000	280.0	307.0	271.0	303.0	True	SOFT	2.0	True	Mercedes	0 days 00:43:00.488000	2025-04-04 02:58:02.972	1.0		False		False	True	2025	Japanese Grand Prix	3	FP1	0 days 00:00:31.353000	0 days 00:00:40.472000	0 days 00:00:17.393000	0 days 00:01:29.218000	0 days 00:00:00.066000	173.98388	190.760897	168.391541	188.27541300000001	89.284	31.353	40.472	17.459	31.353	40.472	17.393	89.218	0.066	1128	1128	1128	1128	1128	1128
